x	y
440873.9548	5910600.616
440873.5696	5910569.638
440910.5866	5910569.178
440910.2016	5910538.2
440947.0918	5910537.741
440946.7071	5910506.762
441020.7419	5910505.843
441020.3577	5910474.865
441057.2484	5910474.407
441056.1017	5910381.897
441093.12	5910381.438
441092.7363	5910350.459
441129.7549	5910350
441130.1384	5910380.979
441167.2203	5910380.521
441167.6036	5910411.499
441204.4313	5910411.043
441206.3412	5910565.512
441169.5148	5910565.967
441169.898	5910596.945
441206.7243	5910596.49
441207.8682	5910689.002
441244.8842	5910688.544
441245.267	5910719.522
441208.2512	5910719.98
441208.6342	5910750.958
441171.8092	5910751.414
441172.5705	5910812.946
441209.3951	5910812.491
441210.9273	5910936.406
441174.1037	5910936.862
441174.4818	5910967.415
441137.4044	5910967.874
441138.1715	5911029.831
441101.1582	5911030.29
441101.542	5911061.268
440990.6296	5911062.643
440991.3987	5911124.601
440954.3861	5911125.06
440954.7656	5911155.615
440991.7779	5911155.155
440992.1624	5911186.134
441029.1746	5911185.674
441030.7064	5911309.165
440993.6952	5911309.624
440994.0798	5911340.602
440920.1849	5911341.52
440919.7999	5911310.542
440882.7887	5911311.002
440882.4087	5911280.447
440845.3973	5911280.908
440844.6264	5911218.95
440807.6145	5911219.411
440807.2288	5911188.433
440733.3315	5911189.353
440732.9453	5911158.375
440695.9329	5911158.837
440695.5518	5911128.282
440658.5392	5911128.744
440658.1525	5911097.766
440621.1397	5911098.228
440620.7527	5911067.249
440509.8405	5911068.635
440510.2281	5911099.615
440473.2153	5911100.078
440473.6032	5911131.056
440399.7049	5911131.982
440400.4764	5911193.515
440437.4885	5911193.051
440438.6529	5911285.986
440475.5373	5911285.524
440475.9199	5911316.079
440439.0357	5911316.541
440439.4238	5911347.519
440513.3187	5911346.594
440513.7063	5911377.572
440550.717	5911377.109
440551.1044	5911408.088
440588.1149	5911407.626
440589.2711	5911500.137
440626.1538	5911499.676
440626.6677	5911530.652
440700.5597	5911529.73
440700.1733	5911498.752
440774.1927	5911497.829
440773.812	5911467.275
440921.7249	5911465.434
440922.4896	5911526.967
440959.3722	5911526.508
440959.7569	5911557.488
441107.667	5911555.653
441108.0508	5911586.631
441403.9325	5911582.975
441404.3144	5911613.953
441441.3232	5911613.497
441441.6996	5911644.051
441478.7082	5911643.595
441480.2338	5911767.51
441517.1144	5911767.056
441519.142	5911921.523
441556.0214	5911921.069
441556.4023	5911952.048
441519.5232	5911952.501
441520.1533	5912014.035
441483.2746	5912014.489
441484.0375	5912076.447
441447.0323	5912076.903
441447.7956	5912138.861
441410.7909	5912139.317
441411.1676	5912169.87
441374.1631	5912170.326
441373.7862	5912139.773
441336.9085	5912140.228
441335.7613	5912047.292
441298.7559	5912047.749
441297.9906	5911985.791
441260.9213	5911986.249
441260.1608	5911924.717
441223.1544	5911925.174
441222.7713	5911894.196
441185.9551	5911894.651
441185.5718	5911863.672
441148.5014	5911864.131
441148.1179	5911833.152
441111.1108	5911833.611
441110.7322	5911803.056
441073.7249	5911803.515
441073.3408	5911772.537
441036.4602	5911772.994
441036.0759	5911742.016
440999.0681	5911742.475
440998.6836	5911711.496
440924.7944	5911712.413
440924.4094	5911681.435
440813.3846	5911682.816
440813.7703	5911713.795
440776.8892	5911714.254
440777.2752	5911745.233
440740.2675	5911745.695
440740.6537	5911776.673
440629.758	5911778.057
440630.018	5911809.037
440556.1303	5911809.96
440555.7429	5911778.982
440518.7354	5911779.445
440519.123	5911810.423
440445.2354	5911811.348
440446.0064	5911872.881
440408.9996	5911873.345
440410.1648	5911966.281
440373.1587	5911966.745
440377.4233	5912306.661
440414.4267	5912306.197
440414.8098	5912336.751
440599.6989	5912334.436
440600.0861	5912365.415
440636.9622	5912364.955
440637.8631	5912426.91
440785.7461	5912425.065
440786.1321	5912456.044
440823.0075	5912455.585
440823.3933	5912486.563
440860.3953	5912486.102
440860.7755	5912516.657
440897.7773	5912516.196
440898.5479	5912578.153
440861.5466	5912578.613
440862.3177	5912640.571
440640.5667	5912643.336
440640.8215	5912673.892
440603.9478	5912674.353
440604.7223	5912736.309
440567.7222	5912736.772
440568.1097	5912767.751
440605.1095	5912767.289
440606.6532	5912890.778
440569.6543	5912891.241
440570.4293	5912953.199
440533.4309	5912953.661
440534.5888	5913046.173
440571.5864	5913045.71
440573.1364	5913169.624
440610.1331	5913169.161
440611.6768	5913292.652
440648.5457	5913292.191
440649.4413	5913353.722
440686.3097	5913353.262
440686.6965	5913384.24
440723.6915	5913383.779
440724.8512	5913476.715
440761.8455	5913476.253
440762.2318	5913507.233
440799.2258	5913506.771
440799.9927	5913568.304
440836.8594	5913567.845
440837.2452	5913598.823
440874.2386	5913598.363
440874.6242	5913629.341
440948.6104	5913628.421
440948.9955	5913659.4
441022.8544	5913658.483
441023.2337	5913689.036
441171.0774	5913687.203
441171.4611	5913718.182
441245.319	5913717.268
441245.7022	5913748.246
441356.7422	5913746.874
441357.1246	5913777.853
441689.7983	5913773.757
441690.1786	5913804.737
441911.8117	5913802.021
441911.4328	5913771.041
442096.2658	5913768.785
442096.6434	5913799.764
442133.6985	5913799.313
442133.3211	5913768.333
442170.3131	5913767.883
442169.9359	5913736.904
442206.8013	5913736.456
442206.4243	5913705.477
442243.4168	5913705.027
442243.0401	5913674.048
442280.0328	5913673.598
442279.6615	5913643.045
442353.5205	5913642.148
442353.8913	5913672.701
442390.8841	5913672.252
442391.2598	5913703.232
442428.1253	5913702.785
442428.6277	5913733.762
442465.493	5913733.315
442465.8682	5913764.293
442502.8602	5913763.846
442503.2352	5913794.825
442540.227	5913794.377
442540.9713	5913855.91
442577.9626	5913855.463
442578.7116	5913917.42
442615.5755	5913916.974
442615.9498	5913947.954
442652.9403	5913947.507
442653.3144	5913978.486
442690.3047	5913978.039
442690.6733	5914008.594
442727.6634	5914008.148
442728.037	5914039.126
442764.8999	5914038.682
442765.2732	5914069.66
442839.2524	5914068.769
442839.6252	5914099.749
442876.6146	5914099.304
442877.3547	5914160.837
442914.3486	5914160.816
442914.7159	5914191.37
442988.5663	5914190.483
442988.9381	5914221.462
443025.99	5914221.017
443026.3616	5914251.997
443063.3498	5914251.553
443063.7212	5914282.532
443248.407	5914280.321
443248.0368	5914249.343
443285.025	5914248.901
443284.655	5914217.921
443321.6434	5914217.48
443321.2737	5914186.501
443395.2511	5914185.619
443395.6203	5914216.597
443432.4818	5914216.158
443432.8508	5914247.138
443469.8389	5914246.697
443470.2077	5914277.676
443544.1836	5914276.796
443543.8153	5914245.817
443839.3401	5914242.313
443839.7065	5914273.292
443950.7337	5914271.98
443951.0994	5914302.959
443987.8967	5914302.525
443988.2571	5914333.079
444062.2955	5914332.207
444063.0253	5914394.164
444100.0123	5914393.728
444100.3769	5914424.708
444137.2368	5914424.274
444137.6012	5914455.253
444174.5877	5914454.818
444174.9469	5914485.372
444211.9332	5914484.938
444213.7528	5914639.831
444176.7678	5914640.266
444177.4911	5914701.799
444214.4757	5914701.364
444215.2036	5914763.323
444252.1877	5914762.888
444252.5514	5914793.867
444289.5353	5914793.433
444289.8938	5914823.987
444326.7505	5914823.555
444327.477	5914885.513
444364.4601	5914885.08
444365.1861	5914947.037
444328.2034	5914947.47
444329.6514	5915070.962
444366.6331	5915070.528
444366.9961	5915101.507
444403.9775	5915101.074
444404.3403	5915132.053
444515.1571	5915130.757
444514.7951	5915099.777
444551.7766	5915099.345
444550.3344	5914975.855
444513.352	5914976.287
444512.6279	5914914.329
444549.6108	5914913.897
444549.2491	5914882.918
444623.0251	5914882.057
444622.6638	5914851.078
444992.3077	5914846.781
444991.9488	5914815.802
445065.7892	5914814.948
445065.4358	5914784.393
445102.4197	5914783.965
445102.0615	5914752.987
445139.0456	5914752.559
445139.4036	5914783.538
445176.3875	5914783.111
445176.0298	5914752.132
445212.8871	5914751.707
445212.5296	5914720.728
445249.514	5914720.301
445249.1568	5914689.322
445286.1415	5914688.895
445282.2249	5914348.977
445319.2122	5914348.551
445318.8555	5914317.572
445355.7162	5914317.148
445356.0726	5914348.127
445393.0599	5914347.701
445394.8361	5914502.171
445431.8221	5914501.746
445433.2461	5914625.661
445470.2312	5914625.237
445470.582	5914655.791
445507.4401	5914655.368
445507.9225	5914686.345
445544.7802	5914685.922
445545.4907	5914747.881
445434.6651	5914749.153
445435.0211	5914780.131
445361.0533	5914780.982
445362.1178	5914873.495
445399.101	5914873.07
445399.8135	5914935.027
445436.7962	5914934.602
445437.1522	5914965.581
445474.1347	5914965.156
445474.4855	5914995.71
445511.3409	5914995.287
445511.8233	5915026.265
445696.4796	5915024.15
445696.8339	5915055.128
445733.8157	5915054.705
445734.1698	5915085.684
445771.2147	5915085.261
445771.5685	5915116.24
445808.5498	5915115.818
445808.8986	5915146.372
445845.7527	5915145.951
445846.1061	5915176.931
445883.0869	5915176.509
445883.44	5915207.488
445920.4206	5915207.067
445920.7735	5915238.045
445957.7538	5915237.624
445958.1064	5915268.604
445995.0865	5915268.183
445995.4389	5915299.162
446032.2919	5915298.742
446032.6393	5915329.297
446069.6189	5915328.877
446069.9708	5915359.856
446106.9501	5915359.436
446107.3018	5915390.414
446144.2809	5915389.995
446144.6324	5915420.974
446181.4844	5915420.556
446181.8356	5915451.535
446218.8143	5915451.116
446219.1604	5915481.671
446256.1388	5915481.252
446256.4895	5915512.231
446293.3409	5915511.814
446293.6913	5915542.792
446330.6693	5915542.374
446331.0195	5915573.354
446367.9972	5915572.936
446368.3472	5915603.915
446405.3246	5915603.497
446406.3691	5915696.009
446443.219	5915695.593
446443.918	5915757.551
446591.6962	5915755.886
446592.0448	5915786.865
446629.0208	5915786.449
446629.3643	5915817.004
446703.3793	5915816.172
446703.7272	5915847.151
446888.478	5915845.08
446888.8247	5915876.059
447036.5991	5915874.408
447037.2905	5915936.366
447074.1384	5915935.955
447074.8245	5915997.489
447111.7989	5915997.077
447112.1441	5916028.055
447149.1183	5916027.643
447149.4632	5916058.623
447186.4371	5916058.212
447186.7818	5916089.19
447260.6022	5916088.369
447260.9465	5916119.348
447297.9198	5916118.937
447298.9471	5916211.451
447261.9744	5916211.861
447262.3187	5916242.84
447225.3462	5916243.251
447225.6907	5916274.23
447188.8453	5916274.64
447190.5642	5916429.11
447153.5932	5916429.522
447153.9382	5916460.502
447116.9674	5916460.914
447116.6222	5916429.934
447005.8361	5916431.17
447005.4901	5916400.191
446968.5189	5916400.604
446967.4852	5916308.092
446930.5132	5916308.505
446930.1668	5916277.525
446893.3215	5916277.937
446892.848	5916246.96
446856.0024	5916247.372
446855.3086	5916185.414
446818.3357	5916185.828
446817.9886	5916154.849
446633.1863	5916156.924
446633.5346	5916187.902
446559.7157	5916188.733
446561.455	5916343.204
446598.2999	5916342.789
446598.6484	5916373.769
446635.6199	5916373.353
446639.0938	5916682.294
446676.1263	5916681.878
446677.5187	5916805.794
446714.4868	5916805.379
446715.1777	5916866.912
446751.9551	5916866.499
446752.3027	5916897.478
446789.3335	5916897.063
446789.6809	5916928.042
446826.648	5916927.628
446827.3424	5916989.585
446864.309	5916989.171
446866.0388	5917143.642
446903.0043	5917143.228
446904.7329	5917297.699
446941.5704	5917297.287
446941.9168	5917328.266
447015.8448	5917327.44
447016.186	5917357.995
447053.1498	5917357.582
447053.8413	5917419.54
447090.6777	5917419.13
447091.3687	5917481.087
447054.5327	5917481.498
447056.9434	5917697.503
447463.0719	5917692.987
447463.415	5917723.967
447574.1709	5917722.742
447574.5133	5917753.721
447611.5373	5917753.312
447611.8794	5917784.291
447464.1012	5917785.925
447464.7827	5917847.459
447427.8227	5917847.868
447428.1661	5917878.848
447095.846	5917882.543
447095.5004	5917851.563
446873.9946	5917854.038
446873.6524	5917823.484
446836.6923	5917823.899
446836.3451	5917792.919
446799.3847	5917793.333
446799.0373	5917762.354
446762.0132	5917762.77
446761.6656	5917731.791
446724.8949	5917732.204
446723.8559	5917639.69
446686.8944	5917640.106
446686.5462	5917609.127
446649.521	5917609.543
446648.8242	5917547.584
446611.8619	5917548
446611.1694	5917486.467
446574.3335	5917486.881
446573.9846	5917455.903
446537.0216	5917456.319
446536.6725	5917425.34
446499.7092	5917425.757
446499.3599	5917394.777
446425.5597	5917395.61
446425.2099	5917364.631
446351.2824	5917365.467
446350.9369	5917334.912
446277.1357	5917335.747
446276.785	5917304.768
446166.0191	5917306.024
446165.6676	5917275.045
446128.7032	5917275.465
446128.3514	5917244.485
446017.5842	5917245.744
446017.1049	5917214.766
445906.3369	5917216.028
445905.9837	5917185.049
445721.2213	5917187.159
445721.5757	5917218.138
445684.801	5917218.559
445685.1557	5917249.538
445648.1276	5917249.962
445648.4825	5917280.941
445611.5181	5917281.365
445614.7045	5917559.327
445577.7423	5917559.751
445578.8084	5917652.688
445541.9737	5917653.11
445542.2025	5917684.092
445394.4842	5917685.79
445394.1276	5917654.81
445357.2928	5917655.234
445358.0016	5917716.768
445321.0406	5917717.194
445321.3976	5917748.173
445284.4369	5917748.6
445284.7942	5917779.578
445321.7547	5917779.152
445322.1118	5917810.131
445359.0721	5917809.705
445360.1377	5917902.218
445323.1782	5917902.644
445326.03	5918150.052
445362.9876	5918149.626
445364.767	5918304.097
445401.5967	5918303.673
445402.31	5918365.63
445476.2219	5918364.78
445476.5732	5918395.335
445513.5289	5918394.91
445513.8848	5918425.889
445587.6691	5918425.042
445588.0245	5918456.022
445735.7188	5918454.33
445736.0733	5918485.308
445810.0468	5918484.463
445810.4007	5918515.441
445847.3556	5918515.019
445847.0019	5918484.041
445957.7402	5918482.777
445958.0932	5918513.756
445995.048	5918513.335
445995.396	5918543.89
446032.3505	5918543.469
446032.7031	5918574.448
446069.5306	5918574.029
446069.8829	5918605.008
446106.837	5918604.588
446107.1891	5918635.568
446181.0967	5918634.728
446181.4483	5918665.707
446218.2752	5918665.289
446217.5725	5918603.331
446365.2621	5918601.658
446365.6125	5918632.638
446402.5664	5918632.22
446402.9165	5918663.199
446476.6969	5918662.366
446476.3473	5918631.387
446513.3012	5918630.97
446511.9084	5918507.478
446548.8632	5918507.061
446548.5141	5918476.082
446585.4691	5918475.666
446585.1202	5918444.687
446621.9488	5918444.273
446622.2974	5918475.251
446696.271	5918474.419
446696.9626	5918535.953
446733.9172	5918535.538
446734.2651	5918566.517
446771.0293	5918566.104
446772.4201	5918690.02
446846.3903	5918689.19
446846.7328	5918719.745
446920.6391	5918718.918
446920.9858	5918749.896
446957.812	5918749.484
446959.5398	5918903.956
446922.7148	5918904.368
446923.0616	5918935.347
446849.1587	5918936.175
446849.5059	5918967.154
446812.5547	5918967.568
446812.9021	5918998.547
446775.8878	5918998.963
446776.2355	5919029.942
446739.4749	5919030.355
446739.8181	5919060.909
446702.8676	5919061.324
446703.2158	5919092.304
446555.4781	5919093.967
446555.1289	5919062.987
446407.4537	5919064.654
446407.8039	5919095.634
446297.0799	5919096.887
446297.4308	5919127.865
446186.7075	5919129.121
446186.3559	5919098.142
446112.4555	5919098.981
446111.7562	5919037.447
446074.8054	5919037.867
446074.1008	5918975.909
446037.2764	5918976.328
446036.9238	5918945.349
446073.7485	5918944.93
446073.0439	5918882.971
446109.9958	5918882.551
446108.9445	5918790.039
446071.9919	5918790.459
446071.6396	5918759.479
445997.8605	5918760.319
445997.5078	5918729.34
445923.6015	5918730.182
445925.3629	5918884.653
445888.411	5918885.075
445888.7645	5918916.053
445814.9879	5918916.896
445815.3419	5918947.876
445741.3757	5918948.722
445741.7302	5918979.7
445631.0034	5918980.969
445630.6482	5918949.99
445593.6968	5918950.414
445593.3413	5918919.434
445556.5165	5918919.856
445557.101	5918981.816
445520.2766	5918982.239
445520.9884	5919044.198
445484.0378	5919044.623
445484.389	5919075.177
445373.6644	5919076.451
445373.3125	5919045.897
445299.4111	5919046.749
445299.0537	5919015.769
445188.3277	5919017.048
445187.9696	5918986.069
445151.0184	5918986.496
445150.6601	5918955.518
445076.8841	5918956.371
445076.5252	5918925.392
445039.5736	5918925.82
445038.5014	5918833.307
445001.549	5918833.736
445000.4711	5918740.798
444963.6448	5918741.226
444962.5712	5918648.713
444925.6174	5918649.142
444924.5381	5918556.205
444887.5835	5918556.634
444886.8685	5918495.101
444849.8501	5918495.531
444849.4898	5918464.552
444812.7881	5918464.979
444812.4276	5918434
444775.3454	5918434.431
444774.9847	5918403.453
444738.0289	5918403.883
444737.6729	5918373.328
444700.717	5918373.759
444700.3558	5918342.78
444663.3996	5918343.211
444662.6767	5918281.253
444625.9101	5918281.682
444624.83	5918189.17
444661.5973	5918188.74
444660.8744	5918126.782
444697.8323	5918126.351
444697.4711	5918095.372
444660.513	5918095.803
444660.1516	5918064.825
444586.425	5918065.685
444585.7061	5918004.152
444548.7473	5918004.584
444546.5793	5917819.133
444509.5556	5917819.566
444509.1933	5917788.588
444472.4229	5917789.018
444472.0603	5917758.039
444398.1388	5917758.905
444396.6913	5917635.413
444433.6531	5917634.98
444432.9273	5917573.022
444395.9651	5917573.455
444395.2439	5917511.921
444358.2812	5917512.355
444357.9179	5917481.376
444321.0818	5917481.808
